,accounts,ch,chamber,id,name,party,screen_name,state,type
920,"{'office': [{'id': 1071402577, 'id_str': '1071402577', 'screen_name': 'SenatorFischer'}], 'campaign': [{'id': 361509785, 'id_str': '361509785', 'screen_name': 'DebSFischer'}, {'id': 323490669, 'id_str': '323490669', 'screen_name': 'DebFischerNE'}], 'index': 509}",yes,senate,"{'bioguide': 'F000463', 'govtrack': 412556}",Deb Fischer,R,DebSFischer,NE,member
921,"{'office': [{'id': 1071402577, 'id_str': '1071402577', 'screen_name': 'SenatorFischer'}], 'campaign': [{'id': 361509785, 'id_str': '361509785', 'screen_name': 'DebSFischer'}, {'id': 323490669, 'id_str': '323490669', 'screen_name': 'DebFischerNE'}], 'index': 509}",yes,senate,"{'bioguide': 'F000463', 'govtrack': 412556}",Deb Fischer,R,DebFischerNE,NE,member
922,"{'office': [{'id': 109287731, 'id_str': '109287731', 'screen_name': 'SenatorShaheen'}], 'campaign': [{'id': 14125897, 'id_str': '14125897', 'screen_name': 'JeanneShaheen'}], 'index': 510}",no,senate,"{'bioguide': 'S001181', 'govtrack': 412323}",Jeanne Shaheen,D,SenatorShaheen,NH,member
923,"{'office': [{'id': 109287731, 'id_str': '109287731', 'screen_name': 'SenatorShaheen'}], 'campaign': [{'id': 14125897, 'id_str': '14125897', 'screen_name': 'JeanneShaheen'}], 'index': 510}",yes,senate,"{'bioguide': 'S001181', 'govtrack': 412323}",Jeanne Shaheen,D,JeanneShaheen,NH,member
924,"{'office': [{'id': 946549322, 'id_str': '946549322', 'screen_name': 'SenatorHassan'}], 'campaign': [{'id': 361569788, 'id_str': '361569788', 'screen_name': 'Maggie_Hassan'}], 'index': 511}",no,senate,"{'bioguide': 'H001076', 'govtrack': 412680}",Maggie Hassan,D,SenatorHassan,NH,member
925,"{'office': [{'id': 946549322, 'id_str': '946549322', 'screen_name': 'SenatorHassan'}], 'campaign': [{'id': 361569788, 'id_str': '361569788', 'screen_name': 'Maggie_Hassan'}], 'index': 511}",yes,senate,"{'bioguide': 'H001076', 'govtrack': 412680}",Maggie Hassan,D,Maggie_Hassan,NH,member
926,"{'office': [{'id': 18695134, 'id_str': '18695134', 'screen_name': 'SenatorMenendez'}], 'campaign': [{'id': 407039290, 'id_str': '407039290', 'screen_name': 'Menendez4NJ'}], 'index': 512}",no,senate,"{'bioguide': 'M000639', 'govtrack': 400272}",Bob Menendez,D,SenatorMenendez,NJ,member
927,"{'office': [{'id': 18695134, 'id_str': '18695134', 'screen_name': 'SenatorMenendez'}], 'campaign': [{'id': 407039290, 'id_str': '407039290', 'screen_name': 'Menendez4NJ'}], 'index': 512}",yes,senate,"{'bioguide': 'M000639', 'govtrack': 400272}",Bob Menendez,D,Menendez4NJ,NJ,member
928,"{'office': [{'id': 2167097881, 'id_str': '2167097881', 'screen_name': 'SenBookerOffice'}, {'id': 15808765, 'id_str': '15808765', 'screen_name': 'CoryBooker'}], 'campaign': [{'id': 1603426344, 'id_str': '1603426344', 'screen_name': 'Booker4Senate'}], 'index': 513}",no,senate,"{'bioguide': 'B001288', 'govtrack': 412598}",Cory Booker,D,SenBookerOffice,NJ,member
929,"{'office': [{'id': 2167097881, 'id_str': '2167097881', 'screen_name': 'SenBookerOffice'}, {'id': 15808765, 'id_str': '15808765', 'screen_name': 'CoryBooker'}], 'campaign': [{'id': 1603426344, 'id_str': '1603426344', 'screen_name': 'Booker4Senate'}], 'index': 513}",no,senate,"{'bioguide': 'B001288', 'govtrack': 412598}",Cory Booker,D,CoryBooker,NJ,member
930,"{'office': [{'id': 2167097881, 'id_str': '2167097881', 'screen_name': 'SenBookerOffice'}, {'id': 15808765, 'id_str': '15808765', 'screen_name': 'CoryBooker'}], 'campaign': [{'id': 1603426344, 'id_str': '1603426344', 'screen_name': 'Booker4Senate'}], 'index': 513}",yes,senate,"{'bioguide': 'B001288', 'govtrack': 412598}",Cory Booker,D,Booker4Senate,NJ,member
931,"{'office': [{'id': 1099199839, 'id_str': '1099199839', 'screen_name': 'MartinHeinrich'}], 'campaign': [{'id': 183062944, 'id_str': '183062944', 'screen_name': 'Heinrich4NM'}], 'index': 514}",no,senate,"{'bioguide': 'H001046', 'govtrack': 412281}",Martin Heinrich,D,MartinHeinrich,NM,member
932,"{'office': [{'id': 1099199839, 'id_str': '1099199839', 'screen_name': 'MartinHeinrich'}], 'campaign': [{'id': 183062944, 'id_str': '183062944', 'screen_name': 'Heinrich4NM'}], 'index': 514}",yes,senate,"{'bioguide': 'H001046', 'govtrack': 412281}",Martin Heinrich,D,Heinrich4NM,NM,member
933,"{'office': [{'id': 60828944, 'id_str': '60828944', 'screen_name': 'SenatorTomUdall'}], 'campaign': [{'id': 325231436, 'id_str': '325231436', 'screen_name': 'TomUdallPress'}, {'id': 14140370, 'id_str': '14140370', 'screen_name': 'tomudall'}], 'index': 515}",no,senate,"{'bioguide': 'U000039', 'govtrack': 400413}",Tom Udall,D,SenatorTomUdall,NM,member
934,"{'office': [{'id': 60828944, 'id_str': '60828944', 'screen_name': 'SenatorTomUdall'}], 'campaign': [{'id': 325231436, 'id_str': '325231436', 'screen_name': 'TomUdallPress'}, {'id': 14140370, 'id_str': '14140370', 'screen_name': 'tomudall'}], 'index': 515}",yes,senate,"{'bioguide': 'U000039', 'govtrack': 400413}",Tom Udall,D,TomUdallPress,NM,member
935,"{'office': [{'id': 60828944, 'id_str': '60828944', 'screen_name': 'SenatorTomUdall'}], 'campaign': [{'id': 325231436, 'id_str': '325231436', 'screen_name': 'TomUdallPress'}, {'id': 14140370, 'id_str': '14140370', 'screen_name': 'tomudall'}], 'index': 515}",yes,senate,"{'bioguide': 'U000039', 'govtrack': 400413}",Tom Udall,D,tomudall,NM,member
936,"{'office': [{'id': 811313565760163800, 'id_str': '811313565760163844', 'screen_name': 'SenCortezMasto'}], 'campaign': [{'id': 3145735852, 'id_str': '3145735852', 'screen_name': 'CatherineForNV'}], 'index': 516}",no,senate,"{'bioguide': 'C001113', 'govtrack': 412681}",Catherine Cortez Masto,D,SenCortezMasto,NV,member
937,"{'office': [{'id': 811313565760163800, 'id_str': '811313565760163844', 'screen_name': 'SenCortezMasto'}], 'campaign': [{'id': 3145735852, 'id_str': '3145735852', 'screen_name': 'CatherineForNV'}], 'index': 516}",yes,senate,"{'bioguide': 'C001113', 'govtrack': 412681}",Catherine Cortez Masto,D,CatherineForNV,NV,member
938,"{'office': [{'id': 266133081, 'id_str': '266133081', 'screen_name': 'SenDeanHeller'}], 'campaign': [{'id': 41363507, 'id_str': '41363507', 'screen_name': 'DeanHeller'}], 'index': 517}",no,senate,"{'bioguide': 'H001041', 'govtrack': 412218}",Dean Heller,R,SenDeanHeller,NV,member
939,"{'office': [{'id': 266133081, 'id_str': '266133081', 'screen_name': 'SenDeanHeller'}], 'campaign': [{'id': 41363507, 'id_str': '41363507', 'screen_name': 'DeanHeller'}], 'index': 517}",yes,senate,"{'bioguide': 'H001041', 'govtrack': 412218}",Dean Heller,R,DeanHeller,NV,member
940,"{'office': [{'id': 17494010, 'id_str': '17494010', 'screen_name': 'SenSchumer'}], 'campaign': [{'id': 1872999342, 'id_str': '1872999342', 'screen_name': 'chuckschumer'}], 'index': 518}",no,senate,"{'bioguide': 'S000148', 'govtrack': 300087}",Chuck Schumer,D,SenSchumer,NY,member
941,"{'office': [{'id': 17494010, 'id_str': '17494010', 'screen_name': 'SenSchumer'}], 'campaign': [{'id': 1872999342, 'id_str': '1872999342', 'screen_name': 'chuckschumer'}], 'index': 518}",yes,senate,"{'bioguide': 'S000148', 'govtrack': 300087}",Chuck Schumer,D,chuckschumer,NY,member
942,"{'office': [{'id': 72198806, 'id_str': '72198806', 'screen_name': 'SenGillibrand'}], 'index': 519}",no,senate,"{'bioguide': 'G000555', 'govtrack': 412223}",Kirsten Gillibrand,D,SenGillibrand,NY,member
943,"{'office': [{'id': 18915145, 'id_str': '18915145', 'screen_name': 'senrobportman'}, {'id': 240790556, 'id_str': '240790556', 'screen_name': 'PortmanPress'}], 'campaign': [{'id': 2612307559, 'id_str': '2612307559', 'screen_name': 'robportman'}], 'index': 520}",no,senate,"{'bioguide': 'P000449', 'govtrack': 400325}",Rob Portman,R,senrobportman,OH,member
944,"{'office': [{'id': 18915145, 'id_str': '18915145', 'screen_name': 'senrobportman'}, {'id': 240790556, 'id_str': '240790556', 'screen_name': 'PortmanPress'}], 'campaign': [{'id': 2612307559, 'id_str': '2612307559', 'screen_name': 'robportman'}], 'index': 520}",no,senate,"{'bioguide': 'P000449', 'govtrack': 400325}",Rob Portman,R,PortmanPress,OH,member
945,"{'office': [{'id': 18915145, 'id_str': '18915145', 'screen_name': 'senrobportman'}, {'id': 240790556, 'id_str': '240790556', 'screen_name': 'PortmanPress'}], 'campaign': [{'id': 2612307559, 'id_str': '2612307559', 'screen_name': 'robportman'}], 'index': 520}",yes,senate,"{'bioguide': 'P000449', 'govtrack': 400325}",Rob Portman,R,robportman,OH,member
946,"{'office': [{'id': 43910797, 'id_str': '43910797', 'screen_name': 'SenSherrodBrown'}], 'campaign': [{'id': 24768753, 'id_str': '24768753', 'screen_name': 'SherrodBrown'}], 'index': 521}",no,senate,"{'bioguide': 'B000944', 'govtrack': 400050}",Sherrod Brown,D,SenSherrodBrown,OH,member
947,"{'office': [{'id': 43910797, 'id_str': '43910797', 'screen_name': 'SenSherrodBrown'}], 'campaign': [{'id': 24768753, 'id_str': '24768753', 'screen_name': 'SherrodBrown'}], 'index': 521}",yes,senate,"{'bioguide': 'B000944', 'govtrack': 400050}",Sherrod Brown,D,SherrodBrown,OH,member
948,"{'office': [{'id': 225921757, 'id_str': '225921757', 'screen_name': 'SenatorLankford'}], 'campaign': [{'id': 27044466, 'id_str': '27044466', 'screen_name': 'jameslankford'}], 'index': 522}",no,senate,"{'bioguide': 'L000575', 'govtrack': 412464}",James Lankford,R,SenatorLankford,OK,member
949,"{'office': [{'id': 225921757, 'id_str': '225921757', 'screen_name': 'SenatorLankford'}], 'campaign': [{'id': 27044466, 'id_str': '27044466', 'screen_name': 'jameslankford'}], 'index': 522}",yes,senate,"{'bioguide': 'L000575', 'govtrack': 412464}",James Lankford,R,jameslankford,OK,member
950,"{'office': [{'id': 20546536, 'id_str': '20546536', 'screen_name': 'InhofePress'}, {'id': 7270292, 'id_str': '7270292', 'screen_name': 'JimInhofe'}], 'index': 523}",no,senate,"{'bioguide': 'I000024', 'govtrack': 300055}",Jim Inhofe,R,InhofePress,OK,member
951,"{'office': [{'id': 20546536, 'id_str': '20546536', 'screen_name': 'InhofePress'}, {'id': 7270292, 'id_str': '7270292', 'screen_name': 'JimInhofe'}], 'index': 523}",no,senate,"{'bioguide': 'I000024', 'govtrack': 300055}",Jim Inhofe,R,JimInhofe,OK,member
952,"{'office': [{'id': 29201047, 'id_str': '29201047', 'screen_name': 'SenJeffMerkley'}], 'campaign': [{'id': 223166587, 'id_str': '223166587', 'screen_name': 'JeffMerkley'}], 'index': 524}",no,senate,"{'bioguide': 'M001176', 'govtrack': 412325}",Jeff Merkley,D,SenJeffMerkley,OR,member
953,"{'office': [{'id': 29201047, 'id_str': '29201047', 'screen_name': 'SenJeffMerkley'}], 'campaign': [{'id': 223166587, 'id_str': '223166587', 'screen_name': 'JeffMerkley'}], 'index': 524}",yes,senate,"{'bioguide': 'M001176', 'govtrack': 412325}",Jeff Merkley,D,JeffMerkley,OR,member
954,"{'office': [{'id': 250188760, 'id_str': '250188760', 'screen_name': 'RonWyden'}, {'id': 292495654, 'id_str': '292495654', 'screen_name': 'WydenPress'}], 'campaign': [{'id': 122124607, 'id_str': '122124607', 'screen_name': 'WydenForOregon'}], 'index': 525}",no,senate,"{'bioguide': 'W000779', 'govtrack': 300100}",Ron Wyden,D,RonWyden,OR,member
955,"{'office': [{'id': 250188760, 'id_str': '250188760', 'screen_name': 'RonWyden'}, {'id': 292495654, 'id_str': '292495654', 'screen_name': 'WydenPress'}], 'campaign': [{'id': 122124607, 'id_str': '122124607', 'screen_name': 'WydenForOregon'}], 'index': 525}",no,senate,"{'bioguide': 'W000779', 'govtrack': 300100}",Ron Wyden,D,WydenPress,OR,member
956,"{'office': [{'id': 250188760, 'id_str': '250188760', 'screen_name': 'RonWyden'}, {'id': 292495654, 'id_str': '292495654', 'screen_name': 'WydenPress'}], 'campaign': [{'id': 122124607, 'id_str': '122124607', 'screen_name': 'WydenForOregon'}], 'index': 525}",yes,senate,"{'bioguide': 'W000779', 'govtrack': 300100}",Ron Wyden,D,WydenForOregon,OR,member
957,"{'office': [{'id': 171598736, 'id_str': '171598736', 'screen_name': 'SenBobCasey'}], 'campaign': [{'id': 94154021, 'id_str': '94154021', 'screen_name': 'Bob_Casey'}], 'index': 526}",no,senate,"{'bioguide': 'C001070', 'govtrack': 412246}",Bob Casey Jr.,D,SenBobCasey,PA,member
958,"{'office': [{'id': 171598736, 'id_str': '171598736', 'screen_name': 'SenBobCasey'}], 'campaign': [{'id': 94154021, 'id_str': '94154021', 'screen_name': 'Bob_Casey'}], 'index': 526}",yes,senate,"{'bioguide': 'C001070', 'govtrack': 412246}",Bob Casey Jr.,D,Bob_Casey,PA,member
959,"{'office': [{'id': 221162525, 'id_str': '221162525', 'screen_name': 'SenToomey'}], 'campaign': [{'id': 26062385, 'id_str': '26062385', 'screen_name': 'PatToomey'}], 'index': 527}",no,senate,"{'bioguide': 'T000461', 'govtrack': 400408}",Pat Toomey,R,SenToomey,PA,member
960,"{'office': [{'id': 221162525, 'id_str': '221162525', 'screen_name': 'SenToomey'}], 'campaign': [{'id': 26062385, 'id_str': '26062385', 'screen_name': 'PatToomey'}], 'index': 527}",yes,senate,"{'bioguide': 'T000461', 'govtrack': 400408}",Pat Toomey,R,PatToomey,PA,member
961,"{'office': [{'id': 486694111, 'id_str': '486694111', 'screen_name': 'SenJackReed'}], 'campaign': [{'id': 63073834, 'id_str': '63073834', 'screen_name': 'TomReedCongress'}], 'index': 528}",no,senate,"{'bioguide': 'R000122', 'govtrack': 300081}",Jack Reed,D,SenJackReed,RI,member
962,"{'office': [{'id': 486694111, 'id_str': '486694111', 'screen_name': 'SenJackReed'}], 'campaign': [{'id': 63073834, 'id_str': '63073834', 'screen_name': 'TomReedCongress'}], 'index': 528}",yes,senate,"{'bioguide': 'R000122', 'govtrack': 300081}",Jack Reed,D,TomReedCongress,RI,member
963,"{'office': [{'id': 242555999, 'id_str': '242555999', 'screen_name': 'SenWhitehouse'}], 'index': 529}",no,senate,"{'bioguide': 'W000802', 'govtrack': 412247}",Sheldon Whitehouse,D,SenWhitehouse,RI,member
964,"{'office': [{'id': 14845376, 'id_str': '14845376', 'screen_name': 'GrahamBlog'}, {'id': 432895323, 'id_str': '432895323', 'screen_name': 'LindseyGrahamSC'}], 'index': 530}",no,senate,"{'bioguide': 'G000359', 'govtrack': 300047}",Lindsey Graham,R,GrahamBlog,SC,member
965,"{'office': [{'id': 14845376, 'id_str': '14845376', 'screen_name': 'GrahamBlog'}, {'id': 432895323, 'id_str': '432895323', 'screen_name': 'LindseyGrahamSC'}], 'index': 530}",no,senate,"{'bioguide': 'G000359', 'govtrack': 300047}",Lindsey Graham,R,LindseyGrahamSC,SC,member
966,"{'office': [{'id': 217543151, 'id_str': '217543151', 'screen_name': 'SenatorTimScott'}], 'campaign': [{'id': 81191343, 'id_str': '81191343', 'screen_name': 'votetimscott'}], 'index': 531}",no,senate,"{'bioguide': 'S001184', 'govtrack': 412471}",Tim Scott,R,SenatorTimScott,SC,member
967,"{'office': [{'id': 217543151, 'id_str': '217543151', 'screen_name': 'SenatorTimScott'}], 'campaign': [{'id': 81191343, 'id_str': '81191343', 'screen_name': 'votetimscott'}], 'index': 531}",yes,senate,"{'bioguide': 'S001184', 'govtrack': 412471}",Tim Scott,R,votetimscott,SC,member
968,"{'office': [{'id': 296361085, 'id_str': '296361085', 'screen_name': 'SenJohnThune'}], 'campaign': [{'id': 26533227, 'id_str': '26533227', 'screen_name': 'johnthune'}], 'index': 532}",no,senate,"{'bioguide': 'T000250', 'govtrack': 400546}",John Thune,R,SenJohnThune,SD,member
969,"{'office': [{'id': 296361085, 'id_str': '296361085', 'screen_name': 'SenJohnThune'}], 'campaign': [{'id': 26533227, 'id_str': '26533227', 'screen_name': 'johnthune'}], 'index': 532}",yes,senate,"{'bioguide': 'T000250', 'govtrack': 400546}",John Thune,R,johnthune,SD,member
970,"{'office': [{'id': 2955485182, 'id_str': '2955485182', 'screen_name': 'SenatorRounds'}], 'campaign': [{'id': 978029858, 'id_str': '978029858', 'screen_name': 'RoundsforSenate'}], 'index': 533}",no,senate,"{'bioguide': 'R000605', 'govtrack': 412669}",Mike Rounds,R,SenatorRounds,SD,member
971,"{'office': [{'id': 2955485182, 'id_str': '2955485182', 'screen_name': 'SenatorRounds'}], 'campaign': [{'id': 978029858, 'id_str': '978029858', 'screen_name': 'RoundsforSenate'}], 'index': 533}",yes,senate,"{'bioguide': 'R000605', 'govtrack': 412669}",Mike Rounds,R,RoundsforSenate,SD,member
972,"{'office': [{'id': 73303753, 'id_str': '73303753', 'screen_name': 'SenBobCorker'}], 'campaign': [{'id': 283130017, 'id_str': '283130017', 'screen_name': 'BobCorker'}], 'index': 534}",no,senate,"{'bioguide': 'C001071', 'govtrack': 412248}",Bob Corker,R,SenBobCorker,TN,member
973,"{'office': [{'id': 73303753, 'id_str': '73303753', 'screen_name': 'SenBobCorker'}], 'campaign': [{'id': 283130017, 'id_str': '283130017', 'screen_name': 'BobCorker'}], 'index': 534}",yes,senate,"{'bioguide': 'C001071', 'govtrack': 412248}",Bob Corker,R,BobCorker,TN,member
974,"{'office': [{'id': 76649729, 'id_str': '76649729', 'screen_name': 'SenAlexander'}], 'index': 535}",no,senate,"{'bioguide': 'A000360', 'govtrack': 300002}",Lamar Alexander,R,SenAlexander,TN,member
975,"{'office': [{'id': 13218102, 'id_str': '13218102', 'screen_name': 'JohnCornyn'}], 'campaign': [{'id': 1648117711, 'id_str': '1648117711', 'screen_name': 'TeamCornyn'}], 'index': 536}",no,senate,"{'bioguide': 'C001056', 'govtrack': 300027}",John Cornyn,R,JohnCornyn,TX,member
976,"{'office': [{'id': 13218102, 'id_str': '13218102', 'screen_name': 'JohnCornyn'}], 'campaign': [{'id': 1648117711, 'id_str': '1648117711', 'screen_name': 'TeamCornyn'}], 'index': 536}",yes,senate,"{'bioguide': 'C001056', 'govtrack': 300027}",John Cornyn,R,TeamCornyn,TX,member
977,"{'office': [{'id': 1074480192, 'id_str': '1074480192', 'screen_name': 'SenTedCruz'}], 'campaign': [{'id': 1379584350, 'id_str': '1379584350', 'screen_name': 'TeamTedCruz'}, {'id': 23022687, 'id_str': '23022687', 'screen_name': 'tedcruz'}], 'index': 537}",no,senate,"{'bioguide': 'C001098', 'govtrack': 412573}",Ted Cruz,R,SenTedCruz,TX,member
978,"{'office': [{'id': 1074480192, 'id_str': '1074480192', 'screen_name': 'SenTedCruz'}], 'campaign': [{'id': 1379584350, 'id_str': '1379584350', 'screen_name': 'TeamTedCruz'}, {'id': 23022687, 'id_str': '23022687', 'screen_name': 'tedcruz'}], 'index': 537}",yes,senate,"{'bioguide': 'C001098', 'govtrack': 412573}",Ted Cruz,R,TeamTedCruz,TX,member
979,"{'office': [{'id': 1074480192, 'id_str': '1074480192', 'screen_name': 'SenTedCruz'}], 'campaign': [{'id': 1379584350, 'id_str': '1379584350', 'screen_name': 'TeamTedCruz'}, {'id': 23022687, 'id_str': '23022687', 'screen_name': 'tedcruz'}], 'index': 537}",yes,senate,"{'bioguide': 'C001098', 'govtrack': 412573}",Ted Cruz,R,tedcruz,TX,member
980,"{'office': [{'id': 88784440, 'id_str': '88784440', 'screen_name': 'SenMikeLee'}], 'campaign': [{'id': 2164909022, 'id_str': '2164909022', 'screen_name': 'MikeLeeforUtah'}], 'index': 538}",no,senate,"{'bioguide': 'L000577', 'govtrack': 412495}",Mike Lee,R,SenMikeLee,UT,member
981,"{'office': [{'id': 88784440, 'id_str': '88784440', 'screen_name': 'SenMikeLee'}], 'campaign': [{'id': 2164909022, 'id_str': '2164909022', 'screen_name': 'MikeLeeforUtah'}], 'index': 538}",yes,senate,"{'bioguide': 'L000577', 'govtrack': 412495}",Mike Lee,R,MikeLeeforUtah,UT,member
982,"{'office': [{'id': 262756641, 'id_str': '262756641', 'screen_name': 'senorrinhatch'}], 'campaign': [{'id': 18170310, 'id_str': '18170310', 'screen_name': 'OrrinHatch'}], 'index': 539}",no,senate,"{'bioguide': 'H000338', 'govtrack': 300052}",Orrin Hatch,R,senorrinhatch,UT,member
983,"{'office': [{'id': 262756641, 'id_str': '262756641', 'screen_name': 'senorrinhatch'}], 'campaign': [{'id': 18170310, 'id_str': '18170310', 'screen_name': 'OrrinHatch'}], 'index': 539}",yes,senate,"{'bioguide': 'H000338', 'govtrack': 300052}",Orrin Hatch,R,OrrinHatch,UT,member
984,"{'office': [{'id': 7429102, 'id_str': '7429102', 'screen_name': 'MarkWarner'}], 'index': 540}",no,senate,"{'bioguide': 'W000805', 'govtrack': 412321}",Mark Warner,D,MarkWarner,VA,member
985,"{'office': [{'id': 1267940407, 'id_str': '1267940407', 'screen_name': 'SenKaineOffice'}, {'id': 172858784, 'id_str': '172858784', 'screen_name': 'timkaine'}], 'index': 541}",no,senate,"{'bioguide': 'K000384', 'govtrack': 412582}",Tim Kaine,D,SenKaineOffice,VA,member
